Species,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd
Aspergillus subramanianii,2,133,21.69270831346515,975,223.82571047432035,62.704583828904546,26401.125,1.6399999856948855,106.06601717798213,6.371326754414188,1084.3482489495707,207.719786044548,40.8315423115633,3505.3050910370125,1.0182337210759056
Aspergillus subsessilis,31,2284.2580645161293,5.165672050687184,803.6021505376345,781.7165423972154,80.43424376447143,23973.732795698925,0.32160214979642193,1500.284039057092,7.448444041851374,492.6427856703058,187.1958276772251,24.135058514687486,3552.6445068935327,0.25533622933770644
Aspergillus subversicolor,13,183,17.570609005002527,1555.6846153846154,575.2365436462527,73.3460220958273,21169.23397435897,1.1837179408623626,209.60399169227034,9.802599603809437,982.4391676215495,425.76537730774515,35.50961080522403,2005.4857181548182,0.9690101353689162
Aspergillus sydowii,1,14,27.3260416388512,1549.5,208.598240914734,112.013467228026,23832,1.53999996185303,NA,NA,NA,NA,NA,NA,NA
Aspergillus tamarii,102,461.54901960784315,19.495799659512183,1147.2128267973858,349.37467465260744,65.48457175387693,23044.906250000004,1.4105914953365628,540.7627657858994,6.503969369580825,598.2117424001498,359.0757563922061,25.95617198350245,2938.5870217339893,0.730761215420369
Aspergillus tanneri,8,1206.875,15.1381163152284,974.6854166666666,584.2068038621148,48.10944273571294,23498.266666666663,0.9950625139288597,1305.4374677259946,7.904224960963448,933.8516362924845,391.80232800257573,12.523453169226132,2920.5978722699756,0.8283566370247631
Aspergillus terreus,531,831.2749529190207,18.252437792222658,206.8392920952243,391.3212595064695,109.13221466278105,24165.86964785842,0.554131998632043,443.2868057846757,5.600018661956055,246.38731580845615,268.0063867620735,14.920502819829641,1848.13593754372,0.1526349367088985
Aspergillus thesauricus,8,184.375,22.941692726634862,1076.3041666666663,259.06216524846735,74.70279124738299,23652.40625,1.6900208141654733,91.70283918334107,5.347385649338361,782.0946334140637,224.09921494599132,34.76327975290788,1680.9857827302028,0.7650850203745626
Aspergillus tubingensis,60,238,24.52561463307814,1518.6547222222223,153.90110915685162,88.98181351859563,23538.07916666667,2.1009721709208353,118.41967885019386,5.5384493224424185,514.4842746585358,208.20490345230263,16.342527955111834,1383.8275013320065,0.5764810330213042
Aspergillus unguis,3,845.6666666666666,16.649189900779334,1324.3611111111134,390.3641699188424,69.00645435680323,25489.083333333332,1.1569444239139544,500.94543947752766,7.870778979389385,337.26527159778277,293.0204762445481,33.207875041330645,2140.6297603353396,0.9968151588842182
Aspergillus unilateralis,50,270.84,16.411643054371805,627.4106666666667,424.42969459244216,53.491023423902654,28024.106333333333,0.958663334310055,317.7099408747108,3.4501300493588296,212.40117656108958,80.57843749430388,30.219851355918642,2532.874650558323,0.17440602650636583
Aspergillus versicolor,278,374.3705035971223,17.187742561606083,919.3315947242206,387.8423596566419,45.26814611901809,25166.198261390888,1.0659586319038798,421.26794528672514,4.570580955617121,607.5398881372918,199.01367472723786,21.665196792440657,3167.397288671248,0.46559056680397226
Aspergillus violaceus,14,280.85714285714283,15.890565481923886,451.8464285714286,433.5624648945802,44.652311875648316,28788.975,0.9485356995037612,122.9282824957814,0.9565246466831953,150.6780680078273,56.97519001635743,11.05871220450981,736.0800776227251,0.0747684753745087
Aspergillus viridinutans,12,581.8333333333334,13.243697931319975,688.7111111111112,693.8179434017775,61.625532007436355,24186.541666666675,0.70118055306375,612.5227763235841,7.028493449845981,586.71142775753,466.2629819592968,35.740276938038726,3118.8371763691125,0.6251026635771513
Aspergillus waksmanii,2,799.5,1.5549479002753994,924.8125,356.61844770547435,65.89038338862815,29268.96875,1.1849999520927676,842.1641763931781,34.711945546106385,1165.223587047782,395.0865643172345,34.65833357475556,7823.385232874138,1.6475587330458008
Aspergillus wentii,116,327.69827586206895,15.628207226602479,810.5639846743294,480.0415273487564,50.37717294789341,25263.232471264364,0.9778965434851653,388.85967559178636,5.903741529691071,570.4489202071263,287.86872953634213,21.83425530742913,2333.7087036790304,0.5867064802427693
Aspergillus westerdijkiae,7,71.42857142857143,19.967996032701585,837.9119047619049,405.6362968897811,38.636504219439345,25257.10476190477,1.2985714248248499,88.15678673601397,3.1247664976845533,746.2928067450944,219.64785821520428,16.402636598227417,3307.9268045038557,0.8139498143821573
Aspergillus wyomingensis,12,665,2.324016222675091,440.6055555555555,1462.4120336574774,110.37204385313659,22178.15833333334,0.09333333310981612,115.76622211084795,2.0269822514043723,317.40902564717595,155.2961924653435,6.784792117536878,1474.3132163567743,0.015569978970234818
Asterostroma laxum,78,471.4230769230769,5.2156028758464865,938.9816697191701,946.9812023215427,32.14573504500237,21196.063446275948,0.3205950828094003,413.79499658743964,3.6790752027780558,329.9609333601917,255.36982772964052,19.476381270151553,1631.1445684588266,0.25589792846382153
Asterostroma macrosporum,1,111,26.1645833452543,2348.75,66.9260217198532,66.1429771924698,21857.5,2.5874999165535,NA,NA,NA,NA,NA,NA,NA
Astraeus hygrometricus,16,469.9375,8.722921007003041,688.7145833333334,1077.8141151340276,82.07091494941584,21461.96458333333,0.28883333364501607,330.95668775032584,5.378852388758907,433.3225225093762,255.31016577192395,22.415844110626484,2859.472583225372,0.29356922337434854
Athelia arachnoidea,70,903.4857142857143,6.562061233501451,812.5824659863948,792.3124993003578,52.78203179815956,20955.78843537415,0.3842687071869974,908.4750998455254,4.413147597108015,354.1164089543619,267.5653722676409,32.03462057191687,2703.7302445372807,0.2638500631973296
Athelia bombacina,68,393.2647058823529,2.9099828276655146,707.7649918300654,937.4802023324155,30.60139552590409,20128.34873366013,0.2578272056619764,415.6132177823927,2.326267726600759,242.64726282425633,158.98362293636325,10.1987741052527,1014.2500254661128,0.05932403329383836
Athelia decipiens,35,182.42857142857142,8.8509350934343,793.9444557823131,599.4375202973841,21.1726352008834,18517.083435374152,0.5981673408740635,326.87677888071,3.3601796830784485,167.92813422131078,117.9608394042312,13.787645299694715,2374.1580649229973,0.1598294533866715
Athelia rolfsii,5,19.2,23.381874939302598,1345.45,411.2975808538966,116.21808967288437,23847.2,1.420000034570696,15.738487856207787,5.686569629368905,405.81127849038404,383.3976077001115,18.943009399242072,400.3612977674041,0.6502427661615131
Atheliachaete sanguinea,11,658.7272727272727,5.431818178018976,801.8883116883126,750.4083231207072,29.844536016697592,19793.45930735931,0.3653376643275803,567.4485158865235,1.34452847342253,370.310491800126,92.11009761957173,8.093326723919635,1675.3022394570921,0.050208518136607795
Athelopsis lembospora,187,1095.2727272727273,3.5380816068777508,755.4697203123674,918.8899553426246,59.39242536066836,20813.757488753075,0.2603770050885897,1241.8708162062078,5.18065736918025,372.16526550617755,262.8655046717504,30.038226590765497,2486.51386993152,0.19503797948979262
Atheniella flavoalba,91,1277.8351648351647,3.1438926647195773,552.4689080760509,781.9348986362404,54.887050270275125,21037.499978196403,0.29293764407916895,1882.3893697091842,4.031941134490701,121.40084878805236,135.24453321091744,33.6675025185994,1015.8954299152889,0.15090470745001086
Aurantiporus albidus,1,133,4.33750000790072,812,286.707795153426,13.4326366605299,14570.5,0.625,NA,NA,NA,NA,NA,NA,NA
Aureobasidium iranianum,1,880,14.9666667319834,368.25,572.02833054197,12.8105157748396,28683.25,0.572499990463257,NA,NA,NA,NA,NA,NA,NA
Aureobasidium melanogenum,14,555.8571428571429,19.923898842926356,561.0857142857143,464.5522959699528,83.07301310722453,25065.714285714286,0.7183214211038179,422.92931890708263,4.4792517786311485,480.13110886850137,184.60147923375874,38.81922120747578,2706.7869140812986,0.15270894735577126
Aureobasidium namibiae,823,464.51397326852975,15.730792410732914,736.9010328068043,503.24942572826484,56.37723148100119,25240.822569866345,0.8147515185809524,531.847472771622,7.873432252699871,467.4872735542271,260.78539435841395,32.815401563483846,2972.329003015383,0.4505392839857089
Aureobasidium pullulans,1687,681.9934795494961,10.439319239805357,792.0319587970085,718.6225080097225,54.56761582931143,22818.604277083607,0.580397800990328,967.5027278655132,8.270729227127108,472.43943848114856,310.65090435391164,32.89362139375186,3574.1434642428826,0.4736740964947087
Aureobasidium subglaciale,202,775.8069306930693,5.641846151957864,634.8970827439888,769.3484959755035,38.349671772168655,21903.511633663366,0.3847178226294684,919.4295426686191,4.68885220705412,207.99453584054334,206.83751744003288,22.276450641062546,2404.287158904897,0.214744873822043
Auricularia auricula-judae,2,373,6.4743055030703545,763.75,930.303269068901,55.27110307049915,18507.75,0.3716666623950005,473.76154339498686,4.285852837031653,105.0053570062023,522.0429697839133,57.01388474882332,1220.1127509373878,0.370052543622848
Auricularia brasiliana,1,111,26.1645833452543,2348.75,66.9260217198532,66.1429771924698,21857.5,2.5874999165535,NA,NA,NA,NA,NA,NA,NA
Auricularia subglabra,1,868,22.5895832975705,965.5,35.9506323777721,52.8105199122651,19469,1.9099999666214,NA,NA,NA,NA,NA,NA,NA
Auriscalpium vulgare,4,368,6.72399186916161,852.0964285714285,774.664839554645,44.829146065053074,22099.32410714285,0.3748750060796737,610.3840321196703,3.296151509924496,427.88826397270844,104.0427303782494,26.099871250040124,3945.8796006166667,0.07819886192493054
Auritella chamaecephala,89,337.64044943820227,16.011685384563826,1019.8634831460676,430.4601942182461,70.23570703975449,29185.613483146066,0.9868707846054865,226.31104134831634,2.6164390939056674,258.20439498363737,50.963236359733614,20.966893435808604,1744.969604496853,0.15358538642009814
Auritella foveata,1,516,24.1177083849907,4173.25,53.4246268948921,34.2607361596064,21546.25,2.07249993085861,NA,NA,NA,NA,NA,NA,NA
Austeria citrea,5,704.6,12.20258332268644,1328.27,404.70273126016457,32.241174834764664,24057.41,0.7369000005722046,351.84200999880613,1.6909581284379418,114.78031516771502,62.448606148111544,6.485422044890161,1033.5279643047888,0.05411724733636166
Auxarthron alboluteum,286,1334.6293706293707,10.288539607624767,461.0447843822844,843.7464715330088,77.80410172642706,23897.590515734264,0.4070891594870281,1472.5546470225383,7.390439436022697,205.5217399636882,210.63235873680887,31.458055181410923,2886.5324913765244,0.2704088818883834
Auxarthron chlamydosporum,4,509.5,23.601822977264725,1803.7916666666674,148.8343730270252,73.09367130087524,22896.5,1.9618749618530273,666.3775206292602,3.9843854055491463,706.388973543928,107.65029043527272,35.47093603058562,1068.406777246694,0.7788382548756598
Auxarthron concentricum,39,241.33333333333334,13.279435536047519,818.1068376068376,578.1513717569817,39.19483997397602,24965.874786324788,0.7309700818652775,278.13772935585,3.0492970675565707,276.98987107850525,260.8449005348288,22.83294065927816,3298.4070613349418,0.29708471697143735
Auxarthron filamentosum,2,1793.5,8.3401041631587,565.125,662.340073229115,49.67550422395545,23511.875,0.5087499916553495,2502.450898619192,13.026232726987931,424.7943987978184,216.63081955914672,34.58358215053855,6481.163979660598,0.4543160951112389
Auxarthron ostraviense,84,321.17857142857144,16.49327711771944,593.1575396825397,418.94941141628436,54.27833040077453,26337.795833333337,0.9531765833497037,408.92943276446505,1.8292159281982214,194.12131663383,126.25784884150424,20.905688878039662,2624.2741856301204,0.17942527561118762
Auxarthron umbrinum,440,813.8704545454545,11.391592804308285,732.3031331168831,545.0346940454137,47.89664770651782,23737.671477272732,0.6851415029301375,1169.9559242675437,5.864061894693088,286.7188133953422,257.10617589640367,29.799222346491153,2938.612817340763,0.34634871879425944
Bacidina egenula,1,528,7.1701388626049,599.333333333333,711.635924671816,40.2027598155936,19880.8333333333,0.430000007152557,NA,NA,NA,NA,NA,NA,NA
Backusella circina,8,656.75,14.663237867650519,1375.9895833333335,743.1472172829722,22.19543861664027,22684.666666666664,0.6187499985098833,617.3884514630963,5.0866661988910264,638.8669245599015,208.00491013314257,18.89599815382357,1493.0949825728158,0.2826121733577784
Backusella lamprospora,2,462,7.659642868378155,560.757142857143,715.819129082183,41.37346922323435,19876.828571428552,0.440571425642286,65.05382386916237,0.14664045912396556,18.324167158177342,4.775144429032465,0.7537966505388846,77.74133982876702,0.004848727589739347
Backusella oblongielliptica,1,1385,7.3218750031665,1568,833.102644028312,61.8689674555828,17924.75,0.340000003576279,NA,NA,NA,NA,NA,NA,NA
Backusella recurva,3,719.3333333333334,11.273789651224764,1070.6214285714286,696.9718329989144,45.37786752414413,22888.3857142857,0.5350476253600347,536.2017655074751,4.396081481982525,828.2460003476241,16.721237492354767,37.98385215289911,4402.3712283314935,0.1671077827160913
Backusella tuberculispora,40,607.95,9.286810763512683,801.60875,641.7435287874687,38.95733635401298,20313.86458333334,0.5493374945223334,550.535960305722,2.6756845517882875,572.8816864968444,217.32862912925853,11.092563142467242,1665.296150339632,0.27227422818302843
Baeospora myosura,13,710.2307692307693,8.159372143428378,1150.6711538461545,562.0165463700783,26.99340710564986,19699.185210622723,0.7215833268278439,814.023561682559,9.753127208341482,622.1824771279611,259.2759195962434,15.84696897225808,2082.267033623832,0.7660501195929907
Bagadiella lunata,7,429.85714285714283,17.98339283963487,1211.5428571428572,302.0365498612681,52.314560609105,24431.321428571428,1.4164285787514261,455.2824868772605,6.974120454124877,536.0230144534929,165.81639668061604,29.39565524490925,3036.448249717799,0.8162131365051144
Barriopsis fusca,2,403,19.4095833155016,1161.2,511.33096169319947,82.16187665625326,22120.5,1.3279999703168879,162.63455967290594,9.023271822296145,713.8950062859384,613.3627561461531,12.612231182765408,2281.2678974640376,1.3831008304519963
Barriopsis iraniana,9,378.55555555555554,24.103024712020968,1252.2129629629628,286.63896745045656,85.08804709190055,21774.93888888889,1.5495925949679508,345.69463082000243,2.6434999876714316,371.9008256931337,107.28647243115446,24.660811017996146,2096.8347647903515,0.3059943981959882
Barriopsis tectonae,6,643,19.170312460263567,1165.6333333333334,513.841602132121,84.34351237164813,19217.183333333334,0.9212500080466267,100.55645180693281,2.3799644918854335,398.8061906072506,159.84123354818857,17.56722869736121,3325.4098650642554,0.2925352443696002
Barssia maroccana,3,1724,10.0916666423281,954.6,633.070963902063,65.2685776549009,27453.2,0.59799998998642,0,0,0,0,0,0,0
Basidiodendron caesiocinereum,164,619.3719512195122,5.54729085891959,781.949542682927,801.9190454818861,34.39190039394216,20947.303593205575,0.35726872788445807,650.5743489432379,2.832690734346461,295.98225106555935,200.61161614301437,14.77333524823188,1890.5854331273974,0.12093047846928061
