Species,spore_type,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Oidiodendron_rhodogenum,Mitospores,Ascomycota,Leotiomycetes,Notassigned,NA,NA,NA,NA,0.7304633338361803,0.2099495263166486,355,765.9042253521127,8.803672804953,965.8472537243664,587.5811411213892,30.045076158724914,22656.263331605795,0.5928349249721759,697.1663240982543,4.678634284079239,481.27573335467986,276.25249550954146,21.312317816261228,2731.263303688423,0.324602976989964,17749836.420321427,0.8874918210160714,33822393385996.684,0.22802740845163139
Oidiodendron_tenuissimum,Mitospores,Ascomycota,Leotiomycetes,Notassigned,NA,NA,NA,NA,0.798179868358115,0.17609125905568124,56,1176.607142857143,11.446151410652762,814.4568452380952,494.4052335075245,49.6131942620203,23853.110863095237,0.7181994045108916,1131.0757498717987,6.061554827430926,550.5460535399853,216.8584776336764,24.90497078123105,3133.995048089865,0.35322225589597156,18109280.417801615,0.9054640208900807,19831357031462.74,0.1337011517297219
Oidiodendron_truncatum,Mitospores,Ascomycota,Leotiomycetes,Notassigned,NA,NA,NA,NA,1.143522961939172,0.36797678529459443,418,1337.4904306220096,6.8404521876874345,664.9225877192982,919.8209872784474,76.54228050890185,21466.530711722487,0.27356499216305413,1575.7555155392388,6.677291229868216,296.86127592521586,211.1997871927809,37.13209138691747,1477.3346669624018,0.18394825342480794,19176230.62253417,0.9588115311267086,13211974945282.469,0.089073897666508
Oleoguttula_mirabilis,Mitospores,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA,NA,1.9177845354334264,0.3136191229720017,93,211.66666666666666,-5.362932715419491,421.2912186379928,705.6793727105921,30.503860933960908,23572.350627240143,0.15901612837508472,402.0535691469087,8.64247209867604,252.01486591859972,203.11409097908694,25.87976285295008,3673.1457814384535,0.12698642788144765,18073794.193450026,0.9036897096725013,NA,NA
Oliveonia_pauxilla,Meiospores,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA,NA,1.9438149475455275,0.4186363512511501,198,1076.3333333333333,9.02053592022055,1048.5451178451176,502.11465683449927,41.931998705439966,22997.117087542087,0.6555378741387164,1457.492739705559,5.710563347703931,456.8604783327735,168.8934977835208,29.85326782926292,3228.7041200606905,0.2999954096223191,17533958.640459772,0.8766979320229886,19278851208408.11,0.12997620921758898
Omphalina_pyxidata,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.0747852646906777,0.13469857389745618,18,3630.722222222222,-0.4955439746241865,445.9166666666667,864.4594432588528,98.07637703744443,20567.125,0.08541666737033264,529.3372999555038,3.1558881604688533,78.98384980115723,77.34976348273254,3.9456843565887363,713.8655245439109,0.005233519548846611,494487.5445746405,0.024724377228732025,42864567689.59674,2.8898890072945224e-4
Omphalina_rivulicola,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.286162669771589,0.16914239910035345,2,313,-10.2690103509619,284.625,901.351427299307,35.2984822529946,17950.5625,0.0612499988637865,0,0,0,0,0,0,0,NA,NA,NA,NA
Omphalotus_flagelliformis,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.7657863393554214,0.0871501757189002,4,7,18.2816667318344,1119.2,405.684092409955,38.4734359324384,24581.6,0.980000019073486,0,0,0,0,0,0,0,NA,NA,NA,NA
Ophiognomonia_alni-cordatae,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.2031026290154148,0,26,517.7307692307693,6.03035429995553,954.969047619048,1064.5487223654552,62.36493076196558,20562.115476190473,0.22026282017811777,422.6454360517627,2.609530540832807,220.08789793271256,228.3998517751506,43.19082996662409,888.8996991204154,0.14163395004044588,16063992.102226308,0.8031996051113154,7374353524849.95,0.04971720079318494
Ophiognomonia_apiospora,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,4.083533202336021,0,2,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0,NA,NA,NA,NA
Ophiognomonia_bugabensis,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.6220886093024336,0,3,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0,NA,NA,NA,NA
Ophiognomonia_cordicarpa,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,5.386903729829421,0,45,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0,NA,NA,NA,NA
Ophiognomonia_lenticulispora,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,2.5072553994533684,0,5,130.4,10.106250009040055,1231.620000000002,932.871868399204,10.8660934197495,20911.45999999998,0.3346000015735624,104.61500848348672,0.4925699743255745,43.06925043848775,0.31466152675824316,0.3260460688647392,34.74386756439164,0.009676432415136039,NA,NA,NA,NA
Ophiognomonia_nipponicae,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.410345386445312,0,1,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ophiognomonia_otanii,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.3313585702782644,0,20,616.8,4.647928097551205,857.9184523809523,1191.6416975953766,89.15354568045106,20104.77619047619,0.14999999936137917,176.20460594971613,1.3676205914695585,59.09274001592088,195.3844311215892,28.822904855314658,730.411233130518,0.12703087005482214,9405471.868410505,0.47027359342052527,10339655454425.303,0.06970898867646469
Ophiognomonia_sogonovii,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.410345386445312,0,21,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0,NA,NA,NA,NA
Ophiognomonia_tucumanensis,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.0608286792310007,0,12,1026.8333333333333,9.708680557138806,780.9166666666666,894.8751906612524,98.42886591921615,20288.083333333332,0.35729166616996155,541.8130897665949,6.270659056415726,147.87422993472487,445.20000910188,6.522984551300557,485.79208203684937,0.3290282839621875,17797611.97206839,0.8898805986034196,2281666853105.8784,0.015382784226001362
Ophionectria_trichospora,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,4.562153507038745,0.6493348587121419,11,259.45454545454544,22.2275252449091,1903.94696969697,328.9708675420974,27.839489477918352,20579.37121212121,1.7251515171744607,290.21625165946983,3.303205337649424,789.0445314435748,318.80744229060065,16.477213631040215,3281.435757781876,0.8849269181462144,18600775.546375245,0.9300387773187623,18983201032362.547,0.12798296342086043
Ophiostoma_nigrocarpum,Mitospores,Ascomycota,Sordariomycetes,Ophiostomatales,NA,NA,NA,NA,0.949447543688764,0.32735893438633035,6,418.3333333333333,13.723148182310448,775.6805555555555,837.137774314553,68.79120455671915,22303.902777777785,0.5720833382672736,387.34205383183826,7.987518364848525,275.3182623834676,344.1813488339606,37.887831506299776,1237.8906615878047,0.5425643273686386,14325452.143280778,0.716272607164039,3736778394878.292,0.025193009956975116
Orbilia_blumenaviensis,Mitospores,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA,NA,3.895593551743949,0.2898936295460216,5,265,25.4681249936422,2334.3,159.4374339274178,64.29798389867896,20158.85,2.21199998855591,148.85563476066332,0.7265346199537788,133.17697342258535,84.44543735306198,8.762071578731625,1496.853205478079,0.2877357557638095,3750210.0414310526,0.18751050207155262,NA,NA
Otidea_tuomikoskii,Meiospores,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA,NA,2.3067095873294017,0.2532572138679805,5,442.6,4.46804866304828,590.5866666666666,813.0278311404567,27.72467946050954,20988.24833333334,0.3281000049908952,556.3014470590563,0.15345469118887328,82.54395327473867,13.156085752146632,0.49860783134698267,962.8158753934943,0.013552676106487228,7065598.253620265,0.3532799126810133,245953866500.26392,0.001658197932259104
Otospora_bareae,Azygospores,Glomeromycota,Glomeromycetes,Diversisporales,Arbuscular Mycorrhizal,Plant,Plant-AM,yes,6.4481127683693735,0,29,91.27586206896552,12.965924351017073,727.8844827586207,586.7028453361092,32.92944078209589,24962.513218390806,0.7223908093468899,99.24892822441248,5.014881796584299,250.22743693896626,218.96155714714033,19.96191706095418,3787.023808326128,0.29156759379311453,17804846.77399836,0.8902423386999181,370910294633.92664,0.0025006424674967743
Ovadendron_sulphureoochraceum,Mitospores,Ascomycota,NA,NA,NA,NA,NA,NA,0.9352470195120896,0.15970084286751188,11,775.8181818181819,16.1128381801331,773.8458874458875,468.74889332386573,60.59512858133524,22025.7158008658,0.7795887476954109,586.5486882061571,3.612110535160427,187.35740055622827,71.08683540788451,22.91436463349699,2952.3198672373624,0.10448211878476367,16218097.127744079,0.8109048563872039,31597312217063.07,0.21302611960858558
Ovatospora_pseudomollicella,Meiospores,Ascomycota, Sordariomycetes,Sordariales,NA,NA,NA,NA,2.2806961549644837,0.07378621416091864,93,305.60215053763443,20.06253209036181,727.4163082437276,674.0385399264795,98.517776302318,23499.149462365593,0.7111935470640445,383.35649034674907,7.564926748260195,376.08828289869206,342.2779676501315,21.5021137398572,2241.923523844203,0.40650905228540046,11512220.184638305,0.5756110092319152,22196710397101.445,0.14964814258526113
Oxyporus_corticola,Meiospores,Basidiomycota,Agaricomycetes,Notassigned,NA,NA,NA,NA,1.6220886093024338,0.09691001300805642,11,323.1818181818182,11.739034073922628,1266.7318181818182,878.2767441233051,70.25375198505479,19729.286363636365,0.42718181108886566,208.9582820477897,3.497906857171549,303.71650701989125,192.18830099297332,16.995895706066104,547.0721790088165,0.16617614827114405,863643.0184785402,0.043182150923927014,55053939384.25252,3.7116850305578595e-4
Paecilomyces_purpureus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.371450454952209,0,25,1112.36,15.185358318031039,951.864,481.7964332767592,63.25903022423203,24136.783333333333,0.9418999992211667,1179.4818382097567,5.593552661078481,739.268641354288,258.7321721033109,22.035146019481996,3342.685583943215,0.4452950326251479,16216209.11258159,0.8108104556290795,3112856434054.0747,0.020986586532732453
Panaeolus_fimicola,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Soil Saprotroph,Free-living,Free-living,no,2.583064501400727,0.23888208891513674,46,716.1086956521739,10.453377220174339,875.1011904761906,514.1722446142289,29.193882542688822,23853.176604554865,0.7098400574162077,718.4676975112728,5.181580298999081,400.22909065117244,230.62595368262225,21.333608968347608,2493.2175024985827,0.4171787872028454,17178220.423444774,0.8589110211722387,20923643002283.285,0.14106524144305976
Panaeolus_papilionaceus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Undefined Saprotroph,Free-living,Free-living,no,2.9277529557194963,0.22184874961635634,138,476.4492753623188,12.455344204792883,714.6132850241546,907.3578815784799,85.55606405492523,22218.85615942029,0.40525000016542456,1056.4222092845,5.716146389238308,258.6217160173915,247.86820827862107,30.387570235569182,1958.0320717171548,0.2692455221643444,18811072.378830943,0.9405536189415472,38982510312566.22,0.26281643348142747
Panellus_mitis,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,0.5895122579514696,0.5797835966168101,2,44,5.44682537077645,658.9166666666665,830.6057186841911,32.752278189973254,20349.13095238095,0.3408333385984105,1.4142135623730951,0.2657262530171516,62.10754561421821,34.38845414366485,2.9431571074472704,204.64006965049003,0.015320635827038487,NA,NA,NA,NA
Panellus_serotinus,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,0.7478747500467192,0.5006023505691853,1,75,25.5135415991147,3269.5,48.1090356631247,49.846840713011,22597.5,2.71000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantospora_guazumae,Mitospores,Ascomycota,Dothideomycetes,Mycosphaerellales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.2659728981437772,0.6842467475153124,42,619.5714285714286,18.639184861635872,1201.2162698412699,378.0317024048007,69.78672972259714,23478.425396825398,1.2745515657795803,710.4428760564588,7.650746511368416,564.7151515151575,309.96323091190527,28.384567373391636,2802.646409867479,0.8698667623717998,16968443.470015533,0.8484221735007766,6244021924482.506,0.04209661100874091
Panus_conchatus,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.4691211490938902,0.31875876262441283,4,245.75,24.8741319808695,1556.9166666666674,205.70771033916552,71.35512633126777,21982.270833333325,1.8541666865348825,370.37582264505335,2.6672031817793296,782.9085639105288,130.33857628859298,55.9018281994185,3309.3255210864318,0.40363283648824655,16636972.463667758,0.8318486231833879,191250897798.50153,0.0012893956406732569
Papiliotrema_aurea,Mitospores,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA,NA,3.1728518548986764,0.3296751771135112,125,202.904,13.101933355334788,635.8284,1003.687873067376,96.68861013630601,22447.022,0.33027599787314743,716.387402223487,3.220282605830606,198.2446971116838,151.4479073365505,27.427662573203836,1338.855422155947,0.1383219877752853,13210631.311173359,0.660531565558668,3528061674429.753,0.023785861375819155
Papiliotrema_pseudoalba,Mitospores,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA,NA,1.8766064756721583,0.3853508813640171,53,1314.6792452830189,12.015773045748336,846.1864779874213,571.6148696193821,73.92070474879884,22814.196226415093,0.5817987393189522,1556.5110735426708,11.332562977991698,207.56627782656722,291.9511564015263,22.244898937826008,2710.1442839970055,0.3177606182741058,15990876.714794952,0.7995438357397476,45813371583416.96,0.3088694604008532
Paracamarosporium_fagi,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.8525375306807077,0.32735893438633035,94,269.70212765957444,15.6651108147965,953.5363475177304,408.67713968417763,57.053423878051646,27741.74769503546,0.9839716299205806,296.54743876197045,3.789717401137237,403.42036074168124,50.12786151225204,29.62247051331576,2856.8090682101765,0.19415855401630153,3328314.7593144528,0.16641573796572265,103658059830.49324,6.988529309122691e-4
Paracamarosporium_fungicola,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.4535744485510913,0.219125891280883,1,934,20.1633333444595,2753.2,262.949584671339,77.8637259931498,23388,1.52799997329712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracamarosporium_hawaiiense,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.1961198770301524,0.38021124171160603,27,407.4074074074074,18.744850834279127,388.28271604938277,508.3730519989419,63.398686453874355,27191.048148148147,0.7585925904689014,388.7893694395126,5.244151379185085,197.35661291140138,173.59310383712355,35.588562161329264,2615.2161828011276,0.1880036300484989,16013246.514493814,0.8006623257246906,24979915502817.4,0.16841225073700763
Paracamarosporium_leucadendri,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.983484401780331,0.23231418329452133,64,358.65625,16.73199979585276,689.3804687500001,501.5379258127556,56.713044001098005,28333.6234375,0.8698255191557112,360.84716101295726,2.3323846265966357,447.7216175991078,146.53542751259303,26.429572658938,2680.261439689365,0.19943711162147257,17592846.230707586,0.8796423115353793,8880136618388.3125,0.059869049380339996
Paracamarosporium_psoraleae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.054469262678378,0.23856062735983122,19,74.94736842105263,18.946666667858757,647.9184210526316,424.428834268067,84.490760552822593,30114.447368421053,1.1067631501900506,48.089585017283135,0.6397609569588201,115.45731920705389,32.23362545424479,1.703115733676807,229.58814845143175,0.04301529955955881,358681.45101183036,0.01793407255059152,12245964727.520779,8.256114725348742e-5
Paracercosporidium_tiliae,Mitospores,Ascomycota, Dothideomycetes,Capnodiales,Plant Pathogen,Plant,Plant-Pathogen,yes,2.084203637080388,1.0526131196823476,13,672.6153846153846,11.163424142331884,1459.5743589743586,417.11753277240086,23.561541107076575,24651.620512820507,0.7922564044976846,190.13659057878124,0.8193914775067299,99.34283106518336,12.291395627071566,2.2629718621808017,102.93827239559377,0.035767288421044346,50190.3782373889,0.002509518911869445,1772033983.7427073,1.1946887152237012e-5
Paraconiothyrium_archidendri,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.483828320635908,0.13262556527459096,79,205.65822784810126,20.708408025077397,1230.4727848101268,355.1775069340457,68.24125534207255,24957.561392405067,1.2100886184203465,258.0976701469441,5.765847682107131,502.8434725072436,147.7689699744102,36.658536862302476,2355.8839622832015,0.5495205439239044,18682722.354911253,0.9341361177455626,10904482649114.064,0.07351700072215298
Paraconiothyrium_brasiliense,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,0.9859355334696632,0.26962153141235706,225,196.02666666666667,21.162987626123112,823.874148148148,454.33270545505405,69.0141247747909,25400.246740740742,0.963177779484678,296.1753359799853,5.3874739743872135,446.18289612859,162.58666690194346,40.23154339598098,2552.881882246343,0.3274918267462585,17079763.55244303,0.8539881776221515,11836332165202.812,0.0797994428839368
Paraconiothyrium_cyclothyrioides,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,0.5359686600677898,0.4259687322722811,440,352.5409090909091,17.390749528581015,881.2931818181818,431.94962527023296,55.753853861393644,24392.123750000002,1.005007195243555,484.86353730020977,3.9278119185954936,412.00201749951077,268.04251416401274,25.35459502408778,2747.2771053024694,0.4654636052082789,18827440.877523914,0.9413720438761957,41917915913808.2,0.2826066631191308
Paraconiothyrium_estuarinum,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,0.7361989658343253,0.3258535793890133,227,247.1013215859031,17.242797980447392,807.8016886930984,399.22851857897626,50.49577705650114,25585.78230543319,0.9915279005986469,431.2760684418219,3.684313328049635,462.5508583489263,137.09211542847532,25.390821162872182,2436.321977007631,0.31774624676499535,16450221.8248192,0.82251109124096,20563269364047.51,0.13863563612615123
